canonical_smiles,assay_id,description,assay_type,year,standard_value,standard_units,activity_comment,doc_id
Cc1ccc([C@@H]2C[C@H](CN[C@H](C)c3cccc4ccccc34)Oc3ccccc32)cc1C(=O)O.Cl,2340605,Apparent permeability across apical to basolateral side in human Caco-2 cells at 5 uM measured after 30 to 120 mins by LC-MS/MS analysis,A,2023,200.0,nm/s,,CHEMBL5346964
Cc1ccc([C@@H]2C[C@H](CN[C@H](C)c3cccc4ccccc34)Oc3ccccc32)cc1C(=O)O.Cl,2340606,Apparent permeability across basolateral to apical side in human Caco-2 cells at 5 uM measured after 30 to 120 mins by LC-MS/MS analysis,A,2023,63.0,nm/s,,CHEMBL5346964
O=C(NO)c1ccc(Cn2c(=O)[nH]c(=O)c3cccc(Cl)c32)cc1,2341083,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM preincubated for 10mins followed by compound addition and measured after 90 mins by LC-MS/MS analysis,A,2023,1.4,10^-6 cm/s,,CHEMBL5346972
O=C(NO)c1ccc(/C=C/c2nc3ccccc3c(=O)[nH]2)cc1,2341083,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM preincubated for 10mins followed by compound addition and measured after 90 mins by LC-MS/MS analysis,A,2023,0.3,10^-6 cm/s,,CHEMBL5346972
Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1-c1ccccc1,2341083,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM preincubated for 10mins followed by compound addition and measured after 90 mins by LC-MS/MS analysis,A,2023,6.7,10^-6 cm/s,,CHEMBL5346972
Cc1nc2ccc(/C=C/CC(=O)NO)cc2c(=O)n1-c1ccccc1,2341083,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM preincubated for 10mins followed by compound addition and measured after 90 mins by LC-MS/MS analysis,A,2023,3.5,10^-6 cm/s,,CHEMBL5346972
COc1cncc(-c2cc(C)c(-n3cc(-c4ccc(C(=O)O)cc4)nn3)cn2)c1,2341701,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM and measured upto 5 hrs by HPLC-ESI-MS/MS analysis,A,2023,2.0,10^-6 cm/s,,CHEMBL5346982
COc1ncc(C)cc1-c1cc(C)c(-n2cc(-c3ccc(C(=O)O)cc3)nn2)cn1,2341701,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM and measured upto 5 hrs by HPLC-ESI-MS/MS analysis,A,2023,9.6,10^-6 cm/s,,CHEMBL5346982
Cc1cc(-c2ccccc2Cl)ncc1-n1cc(-c2ccc(C(=O)O)cc2)nn1,2341701,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM and measured upto 5 hrs by HPLC-ESI-MS/MS analysis,A,2023,14.2,10^-6 cm/s,,CHEMBL5346982
COc1ccc(-c2cc(C)c(-n3cc(-c4ccc(C(=O)O)cc4)nn3)cn2)cc1,2341701,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM and measured upto 5 hrs by HPLC-ESI-MS/MS analysis,A,2023,16.5,10^-6 cm/s,,CHEMBL5346982
COc1ccc(-c2cc(C)c(-n3cc(-c4ccc(C(=O)O)cc4)nn3)cn2)c(Cl)c1,2341701,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM and measured upto 5 hrs by HPLC-ESI-MS/MS analysis,A,2023,10.3,10^-6 cm/s,,CHEMBL5346982
Cc1cc(-c2ccccc2O)ncc1-n1cc(-c2ccc(C(=O)O)cc2)nn1,2341701,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM and measured upto 5 hrs by HPLC-ESI-MS/MS analysis,A,2023,8.8,10^-6 cm/s,,CHEMBL5346982
Cc1cc(-c2ccc(C(=O)O)cc2)ncc1-n1cc(-c2ccc(C(=O)O)cc2)nn1,2341701,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM and measured upto 5 hrs by HPLC-ESI-MS/MS analysis,A,2023,0.5,10^-6 cm/s,,CHEMBL5346982
C=CCSC[C@H]1NC(=O)[C@H](Cc2ccc(OC(C)=O)c(OC(C)=O)c2)NC1=O,2343215,Apparent permeability of the compound across apical side to basolateral side in human Caco-2 cells measured upto 180 mins by HPLC analysis,A,2022,7.5,10^-6 cm/s,,CHEMBL5352422
C#CCSC[C@H]1NC(=O)[C@H](Cc2ccc(OC(C)=O)c(OC(C)=O)c2)NC1=O,2343215,Apparent permeability of the compound across apical side to basolateral side in human Caco-2 cells measured upto 180 mins by HPLC analysis,A,2022,17.35,10^-6 cm/s,,CHEMBL5352422
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,2343215,Apparent permeability of the compound across apical side to basolateral side in human Caco-2 cells measured upto 180 mins by HPLC analysis,A,2022,0.82,10^-6 cm/s,,CHEMBL5352422
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2343215,Apparent permeability of the compound across apical side to basolateral side in human Caco-2 cells measured upto 180 mins by HPLC analysis,A,2022,0.32,10^-6 cm/s,,CHEMBL5352422
COCCc1ccc(OCC(O)CNC(C)C)cc1,2343215,Apparent permeability of the compound across apical side to basolateral side in human Caco-2 cells measured upto 180 mins by HPLC analysis,A,2022,27.41,10^-6 cm/s,,CHEMBL5352422
NC(=O)N1c2ccccc2C=Cc2ccccc21,2343215,Apparent permeability of the compound across apical side to basolateral side in human Caco-2 cells measured upto 180 mins by HPLC analysis,A,2022,50.31,10^-6 cm/s,,CHEMBL5352422
COC(=O)[C@H](Cc1ccc(O)c(O)c1)NC(=O)[C@H](CCSC)NC(C)=O,2343215,Apparent permeability of the compound across apical side to basolateral side in human Caco-2 cells measured upto 180 mins by HPLC analysis,A,2022,3.5,10^-6 cm/s,,CHEMBL5352422
O=C(O)/C=C\C(=O)O.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344739,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 21 days,A,2023,3.1,10^-6 cm/s,,CHEMBL5352469
O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344739,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 21 days,A,2023,7.79,10^-6 cm/s,,CHEMBL5352469
O=C(O)CC(O)(CC(=O)O)C(=O)O.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344739,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 21 days,A,2023,2.52,10^-6 cm/s,,CHEMBL5352469
O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344739,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 21 days,A,2023,4.08,10^-6 cm/s,,CHEMBL5352469
O=C(O)C[C@H](O)C(=O)O.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344739,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 21 days,A,2023,7.78,10^-6 cm/s,,CHEMBL5352469
Cl.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344739,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 21 days,A,2023,0.39,10^-6 cm/s,,CHEMBL5352469
O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344739,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 21 days,A,2023,11.78,10^-6 cm/s,,CHEMBL5352469
O=C(O)/C=C\C(=O)O.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344740,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 21 days,A,2023,0.25,10^-6 cm/s,,CHEMBL5352469
O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344740,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 21 days,A,2023,0.11,10^-6 cm/s,,CHEMBL5352469
O=C(O)CC(O)(CC(=O)O)C(=O)O.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344740,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 21 days,A,2023,0.33,10^-6 cm/s,,CHEMBL5352469
O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344740,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 21 days,A,2023,0.26,10^-6 cm/s,,CHEMBL5352469
O=C(O)C[C@H](O)C(=O)O.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344740,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 21 days,A,2023,0.28,10^-6 cm/s,,CHEMBL5352469
Cl.O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344740,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 21 days,A,2023,0.14,10^-6 cm/s,,CHEMBL5352469
O=c1cc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,2344740,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 21 days,A,2023,0.69,10^-6 cm/s,,CHEMBL5352469
Cc1nc2cccc(N)c2c(=O)n1C1CCC(=O)NC1=O,2345351,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC/MS analysis,A,2023,11.27,10^-6 cm/s,,CHEMBL5352487
Cc1nc2cccc(NCc3ccc(CN4CCCCCC4)cc3F)c2c(=O)n1C1CCC(=O)NC1=O,2345351,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC/MS analysis,A,2023,8.97,10^-6 cm/s,,CHEMBL5352487
CCN1CCN(Cc2ccc3cc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)OCCO6)ccc4F)ccc3n2)CC1,2345814,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells at 10 uM incubated for 2 hrs by LC-MS/MS analysis,A,2023,7.7,10^-6 cm/s,,CHEMBL5352500
Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCN3CCCC3)ccc2c1,2345814,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells at 10 uM incubated for 2 hrs by LC-MS/MS analysis,A,2023,2.4,10^-6 cm/s,,CHEMBL5352500
OC[C@H]1O[C@H](Sc2ccc(Cl)c(Cl)c2)[C@H](O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,2347037,Apparent permeability from apical to basolateral side in human Caco-2 cells at 10 uM incubated for 90 mins by LC-MS/MS analysis,A,2023,19.0,10^-6 cm/s,,CHEMBL5356960
OC[C@H]1O[C@H](Sc2cncc(Br)c2)[C@H](O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O,2347037,Apparent permeability from apical to basolateral side in human Caco-2 cells at 10 uM incubated for 90 mins by LC-MS/MS analysis,A,2023,4.6,10^-6 cm/s,,CHEMBL5356960
OC[C@H]1O[C@H](Sc2cncc(Br)c2)[C@H](O)[C@@H](n2cc(-c3ccsc3)nn2)[C@H]1O,2347037,Apparent permeability from apical to basolateral side in human Caco-2 cells at 10 uM incubated for 90 mins by LC-MS/MS analysis,A,2023,4.5,10^-6 cm/s,,CHEMBL5356960
OC[C@H]1O[C@H](Sc2ccc(Cl)c(Cl)c2)[C@H](O)[C@@H](n2cc(-c3ccsc3)nn2)[C@H]1O,2347037,Apparent permeability from apical to basolateral side in human Caco-2 cells at 10 uM incubated for 90 mins by LC-MS/MS analysis,A,2023,10.0,10^-6 cm/s,,CHEMBL5356960
